,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day
4610,freedumbs00,iviangita,his absence is really felt this week,Telegram,2021-02-19,TE Praise,60.0,100.0,100.0,0.001074813885,1.540566568,5.533341318,freedumbs00,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,19
518,liviade,iviangita,"for the questions she asks in every Soft Gov call, because she is everywhere and she is like the soul of this community, and for finalizing the MVV ",Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,6.18923096,liviade,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
4318,geleeroyale,iviangita,contributing to making the Swiss Membership DApp what it is today. We did it!,Telegram,2021-02-26,TE Praise,210.0,200.0,150.0,0.00217521245,3.117804512,3.137739612,geleeroyale,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26
4493,akrtws ,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-02-26,TE Praise,20.0,100.0,20.0,0.0004528511394,0.6490866332,8.173181427,akrtws,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26
2730,Luukweber,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-09,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,0.3713641322,Luukweber,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,4,9
4672,vegayp,iviangita,building relationships and connecting people,Telegram,2021-02-26,TE Praise,230.0,200.0,100.0,0.001948607585,2.793004205,4.815779724,vegayp,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26
1017,Suga#8514,iviangita,"for jumping in onboarding and really trying to understand our community and helping so much, for all the onboarding work you have been doing, for the nice onboarding session with Jess, for awesome 1-on-1s and her onboarding stuff is awesome and important",Token Engineering Commons,2021-04-23,🙏praise,1000.0,100.0,150.0,0.001227065436,1.472478524,25.99353141,Suga#8514,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
3754,liviade,zeptimusQ,leading and assisting last softgov call we notice someone was missing when we were quanting it ☺️,Telegram,2021-03-01,TE Praise,25.0,2500.0,200.0,0.00163765723,1.692245805,8.736447588,liviade,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,1
3014,GriffGreen,GriffGreen,joining our Commons Stack Simulator sync & sorry for not recording it!!,TG,2021-03-17,CS dDEV Team,25.0,60.0,100.0,0.001066615363,1.191053822,9.632016576,GriffGreen,Jake,Juank,Eduardo,#14 Mar 26,,,,CS dDEV Team,TG:CS dDEV Team,2021,3,17
487,jeffemmett,liviade,voting in the MVV and sharing about it 🌈✨🥳,Telegram,2021-04-27,TE Commons,1000.0,100.0,100.0,0.000723394157,0.8680729884,6.257951473,jeffemmett,Metaverde,Juank,Edu,#17 May 7,,,,TE Commons,Telegram:TE Commons,2021,4,27
7591,bierlingm,iviangita,inviting Ruben to the community,Telegram,2020-11-27,TE Praise,100.0,60.0,50.0,0.002434716635,,,bierlingm,Griff,Zep,Santi,#6 Dec 4,1.907194697,1.907194697,,TE Praise,Telegram:TE Praise,2020,11,27
6148,krrisis,GriffGreen,mentioning us or retweeting us on the socials in December! Thank you for helping us growing the Commons Stack community and spreading the message! 💪🙏,Telegram,2021-01-04,Commons Stack,45.0,25.0,10.0,0.0006846054904,0.5134541178,5.475920904,krrisis,Griff,Jake,Zepti,#9 Jan 15,,,,Commons Stack,Telegram:Commons Stack,2021,1,4
1553,T Wells#9070,chuygarcia92,for their commitment to create high quality content for the TEC,Token Engineering Commons,2021-04-22,🙏praise,3000.0,100.0,100.0,0.001308170074,1.569804089,5.355080131,T Wells#9070,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,22
5009,MerlinEgalite,GriffGreen,getting shit done!,Telegram,2021-02-05,Swiss Membership (CSTK Token) DApp,150.0,100.0,100.0,0.004466462261,3.647610847,7.49171896,merlinegalite,Zep,Jake,Juanka,#11 Feb 12,,,,Swiss Membership (CSTK Token) DApp,Telegram:Swiss Membership (CSTK Token) DApp,2021,2,5
1597,naynaysoo,iviangita,for all their support to Chuy in Comms,Token Engineering Commons,2021-04-23,🙏praise,1000.0,70.0,100.0,0.0008818316829,1.058198019,5.258861806,naynaysoo,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
4269,rdfbbx#6437,rdfbbx#6437,test ,Token Engineering Commons,2021-02-08,🙌🏿praise,,,,0.0,0.0,21.99425075,@rdfbbx#6437,Zep,Griff,Juanka,#12 Feb 26,,,,praise,Token Engineering Commons:praise,2021,2,8
5392,GriffGreen,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-01-22,TE Commons,2000.0,25.0,25.0,0.0008810108608,0.8222768034,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,2021,1,22
4455,paxthemax,iviangita,contributing to making the Swiss Membership DApp what it is today. We did it!,Telegram,2021-02-26,TE Praise,210.0,200.0,150.0,0.00217521245,3.117804512,9.614060047,paxthemax,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26
1068,iviangita,iviangita,for attending the Transparency call today,Token Engineering Commons,2021-04-12,🙏praise,,,,0.0,1.5075376884422111,19.5979799,iviangita,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,12
4846,cranders71,ygganderson,tuning in across many facets of technical development to be a knowledge keeper for working groups like onboarding and comms!,Telegram,2021-02-04,TE Praise,120.0,100.0,100.0,0.004126649838,3.370097367,27.97258398,cranders71,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,4
3962,naynaysoo,solsista,"for joining the <#810180622634844202> wg call, adding questions and helping to structure the TE community survey and deciding on first outreach radius, naming further adjacent communities, thinking about intrinsic and goodies incentives for high survey completion rate. ❤️ ",Token Engineering Commons,2021-03-04,🙌🏿praise,50.0,1000.0,100.0,0.001348560775,1.393512801,3.933219585,naynaysoo,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,4
5000,freedumbs00,JessicaZartler,joining the Communications WG call today - great teamwork and progress - thank you so much for your time and energy!!! 🙏🏼💫❤️,Telegram,2021-02-09,TE Praise,,,,0.0,2.1953405017921144,7.573781541,,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,9
6921,katalenacaban,freedumbs00,cracking the whip and helping turnout that awesome ui for cstack!!,Telegram,2020-12-08,TE Praise,144.0,110.0,100.0,0.008191626932,6.172390894,8.896925236,katalenacaban,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,8
7286,Santigs67,cranders71,an entertaining and definitely useful sense making and organization session on the Onboarding WG weekly sync 🎥😂🤲,Telegram,2020-11-26,TE Praise,,,,0.0,,,santigs67,Griff,Zep,Santi,#6 Dec 4,1.119370091,24.62614201,,TE Praise,Telegram:TE Praise,2020,11,26
6295,castall,GriffGreen,donating to the Commons Simulator Grant... which btw... watch out for an email this week for a special invite to be the first  to play the game before its completely done ;-D,Telegram,2021-01-05,Commons Stack,45.0,55.0,40.0,0.001210085352,0.9075640141,0.9075640141,castall,Griff,Jake,Zepti,#9 Jan 15,,,,Commons Stack,Telegram:Commons Stack,2021,1,5
6822,freedumbs00,GriffGreen,setting such awesome agendas for every TE Params call and puch this effort forward,Telegram,2020-12-13,TE Praise,21.0,100.0,50.0,0.002709251922,2.041421323,19.08290054,freedumbs00,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,13
3853,Tam2140,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12,🙏praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,6.772330927,Tam2140,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12
7308,Tonga2020,sembrestels,"keeping learning thegraph and aragon connect, and taking the demaning task of coding the subgraph for the market maker. You'll need help, so don't hesitate to ask for it!",Telegram,2020-11-24,TE Praise,30.0,60.0,50.0,0.001675316344,,,tonga2020,Griff,Zep,Santi,#6 Dec 4,1.312331136,21.80544171,,TE Praise,Telegram:TE Praise,2020,11,24
5211,MisterBoyfriend,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 💪🙏,Telegram,2021-02-05,Commons Stack,10.0,10.0,15.0,0.000447651032,0.3655816761,0.7970926868,misterboyfriend,Zep,Jake,Juanka,#11 Feb 12,,,,Commons Stack,Telegram:Commons Stack,2021,2,5
6433,fabiosmendes,GriffGreen,joining our Commons Stack Simulator sync yesterday & continuing to push this project to the finish line!! ,Telegram,2020-12-23,CS dDEV Team,20.0,25.0,25.0,0.001423151902,0.6166991577,6.503418603,fabiosmendes,Griff,Jake,Juanka,#8 Jan 1,,,,CS dDEV Team,Telegram:CS dDEV Team,2020,12,23
3147,Tam2140,JuankBell,for bringing hope into this world,Token Engineering Commons,2021-03-25,🙏praise,5.0,100.0,100.0,0.0009189926971,1.026208512,7.63087726,Tam2140,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,25
5305,wslyvh,GriffGreen,working on making token log work with 2 tokens,Telegram,2021-01-17,TE Praise,40000.0,100.0,100.0,0.006006823039,5.60636817,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,17
3688,sembrestels,iviangita,for undertaking the massive and complex TEC Hatch code and for facing the team every week ,Token Engineering Commons,2021-03-12,🙏praise,100.0,2500.0,1000.0,0.004713170172,4.870275844,10.63173166,sembrestels,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12
5336,cranders71,cranders71,"a productive, efficient Onboarding WG weekly sync 🏄‍♀️",Telegram,2021-01-28,TE Praise,1000.0,25.0,50.0,0.001061621778,0.9908469927,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,28
2616,aidanbrodieo,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-09,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,1.857971277,aidanbrodieo,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,4,9
7381,liviade,cranders71,your energy and discussion on today's Onboarding WG weekly sync ☺🙏,Telegram,2020-12-02,TE Praise,20.0,60.0,40.0,0.001425022823,,,liviade,Griff,Zep,Santi,#6 Dec 4,1.116267878,9.052678764,,TE Praise,Telegram:TE Praise,2020,12,2
3316,markop,iviangita,"because you are everywhere all the time, for guiding comms as Jess is redefining her role, and for doing great designs",Token Engineering Commons,2021-03-26,🙏praise,25.0,200.0,100.0,0.001653949912,1.846910736,4.522869831,markop,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
1841,zeptimusQ,markop,to for joining the Comms Weekly call.,Token Engineering Commons,2021-04-06,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,51.03442555,zeptimusQ,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,6
6022,akrtws ,PKK777,her TE Academy webinar „Introduction to Token Engineering“,Telegram,2021-01-08,TE Praise,150.0,100.0,120.0,0.003125697439,2.344273079,8.078071742,akrtws,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,8
4138,lkngtn,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-12,Commons Stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,lkngtn,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,12
1949,iviangita,zeptimusQ,for teaching me how to use the TEC members doc,Token Engineering Commons,2021-04-07,🙏praise,,,,0.0,1.335656214,21.37049884,iviangita,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,7
866,terry#6288,iviangita,for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,Commons Stack,2021-05-07,🙌praise,500.0,25.0,100.0,0.0004317674408,0.518120929,1.036241858,terry#6288,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,5,7
2560,jeffemmett,jeffemmett,their hard work over the past year and a half to prepare this academic paper for Frontiers In Blockchain!,Telegram,2021-04-01,Commons Stack,,200.0,150.0,0.002516088297,2.893501542,3.556254027,jeffemmett,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,4,1
4104,morgangr,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-12,Commons Stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,1.656867374,morgangr,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,12
6102,freedumbs00,iviangita,joining the TEC Community Call this week 🙏🏼🌟,Telegram,2021-01-08,TE Praise,,,,0.0,1.644736842105263,6.414607895,freedumbs00,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,8
6915,GriffGreen,liviade,joining the TEC agreements hack session today ⚡️,Telegram,2020-12-18,TE Praise,21.0,45.0,50.0,0.00205164823,1.545916941,10.26614504,griffgreen,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
7149,ygganderson,liviade,joining the DAO Book Club today! ⚡️📚,Telegram,2020-12-01,TE Praise,40.0,60.0,40.0,0.001641994335,,,ygganderson,Griff,Zep,Santi,#6 Dec 4,1.286228896,44.04111808,,TE Praise,Telegram:TE Praise,2020,12,1
2270,Tam2140,iviangita,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Token Engineering Commons,2021-04-03,🙏praise,,100.0,40.0,0.001008436389,1.159701848,7.010968749,Tam2140,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,3
2514,JessicaZartler,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-09,TE Praise,,20.0,25.0,0.0003229253324,0.3713641322,5.308923776,JessicaZartler,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,2021,4,9
5115,vegayp,iviangita,joining the TEC Weekly Sync 🙌🏽🌟,Telegram,2021-02-05,TE Praise,40.0,25.0,50.0,0.001433134316,1.170393025,5.155674751,vegayp,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,5
