,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day
2709,edendh,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-03,TE Praise,,20.0,15.0,0.0002516088297,0.28935015420000004,0.6607142865,edendh,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,2021,4,3
3881,moritzfelipe#9923,iviangita,for coming to present the P2P learning platform ,Token Engineering Commons,2021-03-05,🙌🏿praise,50.0,2000.0,300.0,0.002121266313,2.19197519,5.70132157,moritzfelipe#9923,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5
1044,cranders71,iviangita,for being together in person,Token Engineering Commons,2021-04-16,🙏praise,1000.0,150.0,150.0,0.001445115631,1.734138758,23.12587137,cranders71,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
6914,GriffGreen,liviade,joining the last soft gov meeting!! Thanks so much for your presence and contributions!,Telegram,2020-12-18,TE Praise,5.0,60.0,50.0,0.001627198322,1.226093936,10.26614504,griffgreen,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
728,vegayp,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-30,Commons Stack,,,,0.0,1.3544018058690743,3.4535807000000003,vegayp,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,2021,4,30
3892,papa_raw,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,5.273706375,papa_raw,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,5
7104,iviangita,iviangita,joining Commons Stack as a project coordinator/operations support,Telegram,2020-12-18,TE Praise,3.0,120.0,50.0,0.002269109622,1.7097741000000002,1.5934105840000001,iviangita,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
7477,GriffGreen,liviade,their presence and great contributions to the soft gov wg sync ⭐️🥰,Telegram,2020-12-01,TE Praise,,,,0.0,,,griffgreen,Griff,Zep,Santi,#6 Dec 4,1.119370091,4.365222371000001,,TE Praise,Telegram:TE Praise,2020,12,1
1278,mateodaza,iviangita,because Juan is super excited to carry the flag in the Ethereum Colombia community,Token Engineering Commons,2021-04-23,🙏praise,2000.0,100.0,100.0,0.0011604159369999999,1.392499125,9.106638651,mateodaza,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
7148,ygganderson,liviade,"taking the flag of the TEC Lab and accepting to coordinate the next sessions on github! 🙌 I appreciate this SO MUCH, excited to follow what experiments are gonna come from the lab ⚗️",Telegram,2020-11-30,TE Praise,200.0,200.0,150.0,0.006432899097,,,ygganderson,Griff,Zep,Santi,#6 Dec 4,5.039104293,44.04111808,,TE Praise,Telegram:TE Praise,2020,11,30
5411,JuankBell,liviade,joining the soft call! Thanks so much for your contributions!,Telegram,2021-01-19,TE Praise,,,,0.0,1.9815994338287328,8.718680184,juankbell,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,19
3028,GriffGreen,iviangita,"because he is such an inspiration for Juan and everyone, for his talk about the Commons Stack at Metafest, for Santis gitcoin grant and his new role as TEC DJ, for the ability to move effortlessly from the long-term strategy to UX details in no time and being everywhere always, and for the awesome feedback on Laurens conviction voting post",Token Engineering Commons,2021-03-26,🙏praise,100.0,250.0,100.0,0.003046584265,3.402019096,9.632016576,GriffGreen,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
6255,PKK777,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-01-14,TE Commons,100.0,125.0,120.0,0.002961059817,2.220794863,2.413424545,pkk777,Griff,Jake,Zepti,#9 Jan 15,,,,TE Commons,Telegram:TE Commons,2021,1,14
4190,metaverde,rdfbbx#6437,with power of praise ,Token Engineering Commons,2021-01-28,general,40.0,100.0,100.0,0.0010027597289999999,1.437288945,35.78736213,metaverde,Zep,Griff,Juanka,#12 Feb 26,,,,general,Token Engineering Commons:general,2021,1,28
1399,Tam2140,liviade,for engaging with comments in the MVV issues,Token Engineering Commons,2021-04-23,🙏praise,1500.0,100.0,100.0,0.001086538869,1.3038466420000001,7.557688821,Tam2140,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
1630,vegayp,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-04-23,TE Praise,1500.0,50.0,80.0,0.0007827272189,0.9392726627,4.7397615669999995,vegayp,Metaverde,Juank,Ivy,#16 Apr 24,,,,TE Praise,Telegram:TE Praise,2021,4,23
3708,metaverde,iviangita,for helping Mateo with the captcha issue in the Discord server ,Token Engineering Commons,2021-03-05,🙌🏿praise,,,,0.0,1.8890920170627663,9.445460085,metaverde,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5
7538,iviangita,liviade,capturing such good highlights of the soft gov call recording and specially to Shawn for sharing the notes with us! I'm so grateful for all the work the recording team puts in! You all rock ⚡️🙌,Telegram,2020-12-02,TE Praise,10.0,50.0,50.0,0.001351541458,,,iviangita,Griff,Zep,Santi,#6 Dec 4,1.058707475,2.820325412,,TE Praise,Telegram:TE Praise,2020,12,2
1367,JuankBell,zeptimusQ,for joining the recorders team and willing to record gravity from now on 🥰,Token Engineering Commons,2021-04-15,🙏praise,,,,0.0,1.5075376884422111,7.688681407000001,JuankBell,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,15
2665,hxrts,Tam2140,to for taking time to talk TEC Hatch with me and the thoughtful following conversations.,Commons Stack,2021-04-05,🙌praise,,60.0,80.0,0.0010044342479999999,1.1550993859999998,1.1550993859999998,hxrts,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,2021,4,5
3550,Mount Manu#3530,markop,to for quick turnaround on editing video for Griff. ,Token Engineering Commons,2021-03-02,🙌🏿praise,100.0,1500.0,100.0,0.0023107687820000003,2.387794408,28.73415308,Mount Manu#3530,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,2
7080,Krisjones,JessicaZartler,their energy and supporting the Communications Working Group - I super appreciate you taking the time to work together 🙏🏼❤️❤️❤️,Telegram,2020-12-08,TE Praise,21.0,45.0,50.0,0.00205164823,1.545916941,1.900784939,krisjones,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,8
3742,GriffGreen,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-03-05,TE Praise,,,,0.0,1.8890920170627663,8.991094546,GriffGreen,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,5
468,JuankBell,iviangita,for attending the TEC Community Call 🙏🏼 ☺️ https://youtu.be/fvlttUshrbg ,Token Engineering Commons,2021-04-30,🙏praise,,,,0.0,1.3544018058690743,6.501007788,JuankBell,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
3688,sembrestels,iviangita,for undertaking the massive and complex TEC Hatch code and for facing the team every week ,Token Engineering Commons,2021-03-12,🙏praise,100.0,2500.0,1000.0,0.004713170172,4.870275844,10.63173166,sembrestels,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12
6005,JessicaZartler,ygganderson,the lead on a sweet TE opportunity with Luna swarm: https://forum.1hive.org/t/luna-swarm-expanding-the-1hive-cadcad-model/1190,Telegram,2021-01-10,TE Praise,150.0,50.0,100.0,0.0024863601899999996,1.864770143,8.658705897,jessicazartler,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,10
1421,Tam2140,iviangita,for joining the TEC Community Call 🙏🏼 https://www.youtube.com/watch?v=S8RQW7bF8Gk,Token Engineering Commons,2021-04-16,🙏praise,1000.0,60.0,50.0,0.0006238180076000001,0.7485816090999999,7.557688821,Tam2140,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
6801,Tonga2020,liviade,joining the Book Club today!! ⚡️🤓,Telegram,2020-12-15,TE Praise,5.0,45.0,35.0,0.001231514027,0.9279458195999999,25.4332075,tonga2020,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,15
5124,danibelle,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼😊,Telegram,2021-02-12,Commons Stack,10.0,15.0,15.0,0.0005283808294,0.43151101070000003,4.837210814,danibelle,Zep,Jake,Juanka,#11 Feb 12,,,,Commons Stack,Telegram:Commons Stack,2021,2,12
2652,Michal#7390,solsista,"to for joining the WG 0Mega, finalizing the community survey",Token Engineering Commons,2021-03-31,🙏praise,,100.0,80.0,0.0012937024,1.48775776,1.48775776,Michal#7390,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,3,31
2339,chuygarcia92,iviangita,for his 1-on-1 session with Juan to see how we can relate Gravity with 1hive,Token Engineering Commons,2021-04-02,🙏praise,,100.0,100.0,0.001436335405,1.651785716,6.766306821000001,chuygarcia92,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,2
6777,durgadasji,iviangita,joining the TEC Community Call this week 🙏🏼,Telegram,2020-12-11,TE Praise,,45.0,50.0,0.001259165495,0.9487812004999999,25.480439999999998,durgadasji,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
3593,cranders71,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-03-12,TE Praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,25.46545454,cranders71,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,12
2737,adnfx2#9648,iviangita,for also mentioning Commons Stack on the socials the past week! 🙏🏼🌱,Commons Stack,2021-04-09,🙌praise,,20.0,25.0,0.0003229253324,0.3713641322,0.3713641322,adnfx2#9648,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,2021,4,9
6587,Tam2140,liviade,joining the book club last week! 🙌✨🤓,Telegram,2020-12-28,TE Praise,50.0,25.0,50.0,0.002566310258,1.112067778,2.506925035,tam2140,Griff,Jake,Juanka,#8 Jan 1,,,,TE Praise,Telegram:TE Praise,2020,12,28
5580,JessicaZartler,iviangita,joining the TEC Weekly Sync 🙌🏽😁,Telegram,2021-01-29,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29
3122,Tam2140,iviangita,for being grounding in this community and it is the quality we have been keeping,Token Engineering Commons,2021-03-19,🙏praise,15.0,200.0,100.0,0.0014962336439999998,1.6707942359999999,7.63087726,Tam2140,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,19
2918,metaverde,JuankBell,for bringing hope into this world,Token Engineering Commons,2021-03-25,🙏praise,5.0,100.0,100.0,0.0009189926971000001,1.026208512,15.92345896,metaverde,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,25
6042,GriffGreen,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼🌟,Telegram,2021-01-09,TE Commons,,,,0.0,1.6447368421052633,7.647892105,griffgreen,Griff,Jake,Zepti,#9 Jan 15,,,,TE Commons,Telegram:TE Commons,2021,1,9
2496,vegayp,iviangita,for the hatcher outreach and for reminding Mount Manu on his tasks,Token Engineering Commons,2021-04-09,🙏praise,,100.0,150.0,0.001792917919,2.061855606,5.748329845,vegayp,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,9
6285,fabimol,iviangita,their great teamwork despite the difficulty of gathering online and for their excellent connections,Telegram,2021-01-08,TE Praise,200.0,155.0,180.0,0.004533973013,3.4004797589999995,1.114455121,fabimol,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,8
7018,VitorMarthendal,GriffGreen,joining our Commons Stack Simulator sync this week!!,Telegram,2020-12-10,CS dDEV Team,5.0,45.0,50.0,0.0014478518609999998,1.090956377,3.772875548,vitormarthendal,Tam,Zep,Santi,#7 Dec 18,,,,CS dDEV Team,Telegram:CS dDEV Team,2020,12,10
7292,Santigs67,iviangita,participating in the Praisegiving Call 😀,Telegram,2020-11-28,TE Praise,,,,0.0,,,santigs67,Griff,Zep,Santi,#6 Dec 4,1.119370091,24.62614201,,TE Praise,Telegram:TE Praise,2020,11,28
6187,juliet_myea,GriffGreen,donating to Token Engineering Commons Gitcoin Grant,Telegram,2021-01-05,Commons Stack,125.0,100.0,130.0,0.003001775576,2.251331682,4.601069696000001,juliet_myea,Griff,Jake,Zepti,#9 Jan 15,,,,Commons Stack,Telegram:Commons Stack,2021,1,5
3548,zeptimusQ,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-03-12,TE Praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,41.63795567,zeptimusQ,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,12
838,aminlatifi,Krisjones,for joining the Commons Stack Discord server - we're glad you're here! ,Commons Stack,2021-05-06,🙌praise,1000.0,25.0,100.0,0.0004839649562,0.5807579475,1.574104973,aminlatifi,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,2021,5,6
1757,ryanchrypto,knobsDAO,and for joining the Contributors Sync and manifesting their desire to contribute. We'll follow up on this!,Commons Stack,2021-04-22,🙌praise,1000.0,100.0,50.0,0.0007982581637,0.9579097965000001,1.306034578,ryanchrypto,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,22
6826,freedumbs00,iviangita,all the hard work they do as stewards of TEC,Telegram,2020-12-18,TE Praise,21.0,60.0,50.0,0.002230994692,1.6810545,19.08290054,freedumbs00,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
2123,owocki,JessicaZartler,for supporting the Gitcoin cadCAD model TE academy research group!,Commons Stack,2021-04-05,🙌praise,,100.0,100.0,0.001436335405,1.651785716,8.470867219,owocki,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,2021,4,5
2112,Suga#8514,liviade,"@santigs, @Juankbell, @mateodaza, @griff, @natesuits, @chuygarcia92🐝,@Zeptimus, @Tam2140, @durgadas, @Suga, for joining soft gov yesterday 💛",Token Engineering Commons,2021-03-31,🙏praise,,60.0,50.0,0.0007904847406000001,0.9090574516,9.542802011000001,Suga#8514,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,3,31
2557,VitorMarthendal,iviangita,for their good work on the dashboard,Token Engineering Commons,2021-04-09,🙏praise,,150.0,100.0,0.001797920595,2.067608684,3.7341536310000003,VitorMarthendal,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,9
2186,sembrestels,JuankBell,for every interaction we have had in this past weeks. Thanks for your presence and support.,Token Engineering Commons,2021-04-05,🙏praise,,100.0,80.0,0.0012937024,1.48775776,8.205995329,sembrestels,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,5
4422,GriffGreen,iviangita,the hard work in keeping the Params moving without Jake,Telegram,2021-02-26,TE Praise,,,,0.0,1.8956228956228955,10.80477003,griffgreen,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26
892,jantinine,Tam2140,taking time to talk TEC Hatch last week and for bringing Dani along for the call. 🐣,Telegram,2021-05-03,Commons Stack,1500.0,100.0,100.0,0.0007755916724,0.9307100068999999,0.9307100068999999,jantinine,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,2021,5,3
7620,atacas,liviade,their presence and great contributions to the soft gov wg sync ⭐️🥰,Telegram,2020-12-01,TE Praise,30.0,60.0,40.0,0.0015335085790000001,,,atacas,Griff,Zep,Santi,#6 Dec 4,1.2012483870000001,0.9695880756999999,,TE Praise,Telegram:TE Praise,2020,12,1
