To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day
GriffGreen,cranders71,"to for a sweet IRL meetup, work sesh, meal, and convo. Thanks Loie too. People are real.",Token Engineering Commons,2021-04-19,🙏praise,1000.0,100.0,100.0,0.0010126618,1.21519416,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,19
GriffGreen,iviangita,because Juan is super excited to carry the flag in the Ethereum Colombia community,Token Engineering Commons,2021-04-23,🙏praise,1000.0,100.0,100.0,0.0010126618,1.21519416,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
GriffGreen,GriffGreen,for the sweet memes,Token Engineering Commons,2021-04-17,🙏praise,1000.0,100.0,80.0,0.0009269003455,1.112280415,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,17
GriffGreen,Vyvy-vi#5040,for the great memes that are cracking me up today,Token Engineering Commons,2021-04-24,🙏praise,1000.0,100.0,80.0,0.0009269003455,1.112280415,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,24
GriffGreen,iviangita,for the params party that gave Chuy better understanding of the dashboard,Token Engineering Commons,2021-04-23,🙏praise,1000.0,70.0,100.0,0.0008818316829,1.058198019,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
GriffGreen,knobsDAO,and for sharing some coffee during the after-office time from the Comms Call. For more spaces to relax during the week! ☕️,Commons Stack,2021-04-20,🙌praise,500.0,100.0,80.0,0.0008530232769,1.023627932,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,20
GriffGreen,iviangita,"for the latest memes, especially the praise ones! Super cool! 🙌 🙏 😂",Token Engineering Commons,2021-04-10,🙏praise,1000.0,60.0,100.0,0.0008382216439,1.005865973,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,10
GriffGreen,iviangita,for being awesome stewards of the community,Token Engineering Commons,2021-04-23,🙏praise,1000.0,60.0,100.0,0.0008382216439,1.005865973,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
GriffGreen,GriffGreen,joining our Commons Stack Simulator sync & continuing to improve the game!,Telegram,2021-04-21,CS dDEV Team,2500.0,50.0,50.0,0.0008018391742,0.9622070091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,CS dDEV Team,Telegram:CS dDEV Team,2021,4,21
GriffGreen,Tam2140,for a silky smooth Spring Planning session!,Token Engineering Commons,2021-04-16,🌾stewards,1000.0,60.0,80.0,0.0007524601894,0.9029522272,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,stewards,Token Engineering Commons:stewards,2021,4,16
GriffGreen,Suga#8514,to @griffGreen for re-guiding my scholarship request!,Token Engineering Commons,2021-04-14,🙏praise,1000.0,50.0,80.0,0.0007088501503,0.8506201804,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,14
GriffGreen,Suga#8514,to for re-guiding my scholarship request!,Token Engineering Commons,2021-04-14,🙏praise,1000.0,50.0,80.0,0.0007088501503,0.8506201804,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,14
GriffGreen,zeptimusQ,for joining Hatchers Outreach call ⚡,Token Engineering Commons,2021-04-21,🙏praise,1000.0,70.0,50.0,0.0006674280466,0.8009136559,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,21
GriffGreen,iviangita,for attending the weekly Legal call,Token Engineering Commons,2021-04-23,🙏praise,1000.0,70.0,50.0,0.0006674280466,0.8009136559,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
GriffGreen,zeptimusQ,@Zeptimus@gabi for joining the commons swarm weekly sync ⚡,Token Engineering Commons,2021-04-12,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,12
GriffGreen,liviade,"@AnnaMarieSwan, @freedumbs00, @natesuits, @Juankbell, @mateodaza, @griff, @santigs, @Suga, @Zeptimus, @AmwFund, @durgadas, @Tam2140, @chuygarcia92🐝, for joining soft gov! It's always so insightful to spend this time with you!",Token Engineering Commons,2021-04-13,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,13
GriffGreen,vegayp,"@griff, @Juankbell, @Tam2140, @metaverde, @freedumbs00, @liviade, @natesuits, @Vyvy-vi, @Zeptimus, @rodbot2, @AmwFund, @🐙 octopus, for joining Hatch Outreach call! Thank you so much, it was one of our biggest calls!",Token Engineering Commons,2021-04-14,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,14
GriffGreen,zeptimusQ,for joining stewards meeting ✨,Token Engineering Commons,2021-04-14,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,14
GriffGreen,zeptimusQ,for joining Restrospective meeting ⚡ ✨,Token Engineering Commons,2021-04-15,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,15
GriffGreen,iviangita,for joining the TEC Community Call 🙏🏼 https://www.youtube.com/watch?v=S8RQW7bF8Gk,Token Engineering Commons,2021-04-16,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
GriffGreen,Santigs67,for joining todays Legal WG call,Token Engineering Commons,2021-04-16,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
GriffGreen,chuygarcia92,to for attending today's commons swarm weekly meeting,Token Engineering Commons,2021-04-19,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,19
GriffGreen,markop,for attending the Comms WG Weekly Call.,Token Engineering Commons,2021-04-20,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,20
GriffGreen,zeptimusQ,for joining Stewards call✨,Token Engineering Commons,2021-04-21,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,21
GriffGreen,iviangita,for joining the TEC Community Call 🙌 https://youtu.be/z53DNjksGck,Token Engineering Commons,2021-04-23,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
GriffGreen,markop,to for joining the Comms Weekly Call.,Token Engineering Commons,2021-04-13,🙏praise,1000.0,50.0,50.0,0.0005802079686,0.6962495623,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,13
GriffGreen,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-04-16,TE Praise,1500.0,25.0,40.0,0.0005021792123,0.6026150547,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,TE Praise,Telegram:TE Praise,2021,4,16
GriffGreen,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-04-23,TE Praise,1500.0,25.0,40.0,0.0005021792123,0.6026150547,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,TE Praise,Telegram:TE Praise,2021,4,23
GriffGreen,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-16,Commons Stack,500.0,25.0,25.0,0.0002901039843,0.3481247811,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,Commons Stack,Telegram:Commons Stack,2021,4,16
GriffGreen,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-23,Commons Stack,500.0,25.0,25.0,0.0002901039843,0.3481247811,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,Commons Stack,Telegram:Commons Stack,2021,4,23
GriffGreen,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-23,TE Praise,500.0,25.0,25.0,0.0002901039843,0.3481247811,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,TE Praise,Telegram:TE Praise,2021,4,23
GriffGreen,vegayp,"@griff, @Juankbell, @Tam2140, @metaverde, @freedumbs00, @liviade, @natesuits, @Vyvy-vi, @Zeptimus, @rodbot2, @AmwFund, @🐙 octopus, for joining Hatch Outreach call! Thank you so much, it was one of our biggest calls!",Token Engineering Commons,2021-04-14,🙏praise,,,,0.0,0.0,10.22530884,GriffGreen,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,14
jeffemmett,iviangita,because you are the reasons a lot of us are here,Token Engineering Commons,2021-04-23,🙏praise,1000.0,250.0,200.0,0.002095619658,2.51474359,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
jeffemmett,JessicaZartler,for a fun session on DAO2DAO collaboration mechanisms (proposal inverter / revenue sharing models) & working to further research in that area,Commons Stack,2021-04-19,🙌praise,2000.0,250.0,100.0,0.001814566523,2.177479827,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,19
jeffemmett,Tam2140,for being the best team I ever worked with,Commons Stack,2021-04-19,🙌praise,1000.0,200.0,100.0,0.00144876219,1.738514628,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,19
jeffemmett,danibelle,@edu for showing their work in how they share their work 🙂 See Telegram message https://t.me/CommonsStack/13904,Commons Stack,2021-04-10,🙌praise,2000.0,100.0,100.0,0.001160415937,1.392499125,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,10
jeffemmett,iviangita,for the How to Become a Hatcher document,Token Engineering Commons,2021-04-16,🙏praise,1000.0,100.0,100.0,0.0010126618,1.21519416,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
jeffemmett,Tam2140,for all your influence and support of me personally and our whole community more generally. We are stronger together. 🌎 🌈 💪🏽,Token Engineering Commons,2021-04-16,🙏praise,1000.0,100.0,100.0,0.0010126618,1.21519416,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
jeffemmett,iviangita,because they said they might come and speak in Enspiral,Token Engineering Commons,2021-04-16,🙏praise,1000.0,100.0,80.0,0.0009269003455,1.112280415,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
jeffemmett,knobsDAO,and for sharing some coffee during the after-office time from the Comms Call. For more spaces to relax during the week! ☕️,Commons Stack,2021-04-20,🙌praise,500.0,100.0,80.0,0.0008530232769,1.023627932,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,20
jeffemmett,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-16,Commons Stack,500.0,25.0,25.0,0.0002901039843,0.3481247811,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,Commons Stack,Telegram:Commons Stack,2021,4,16
jeffemmett,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-16,TE Praise,500.0,25.0,25.0,0.0002901039843,0.3481247811,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,TE Praise,Telegram:TE Praise,2021,4,16
jeffemmett,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-23,Commons Stack,500.0,25.0,25.0,0.0002901039843,0.3481247811,10.07540818,jeffemmett,Metaverde,Juank,Ivy,#16 Apr 24,,,,Commons Stack,Telegram:Commons Stack,2021,4,23
mateodaza,liviade,"@mateodaza, for their updates on SourceCred! Very solid work, thanks so much for you dedication to this1",Token Engineering Commons,2021-04-13,🙏praise,50000.0,100.0,100.0,0.008252614519,9.903137422,9.106638651,mateodaza,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,13
mateodaza,JuankBell,for confirming Santi Siri as the next guest in Ethereum Colombia. We will talk about Proof of Humanity to spanish speaking people! 😄,Token Engineering Commons,2021-04-14,🙏praise,2000.0,150.0,100.0,0.001378466132,1.654159359,9.106638651,mateodaza,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,14
mateodaza,Laurenluz,for joining the cadCAD lab study group and for helping me troubleshoot and get the cadCAD libraries installed properly!,Token Engineering Commons,2021-04-23,🙏praise,2000.0,100.0,150.0,0.001374819573,1.649783488,9.106638651,mateodaza,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
mateodaza,JuankBell,for carrying the flag of the EthColombia Community,Token Engineering Commons,2021-04-24,🙏praise,2000.0,100.0,150.0,0.001374819573,1.649783488,9.106638651,mateodaza,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,24
mateodaza,iviangita,because Juan is super excited to carry the flag in the Ethereum Colombia community,Token Engineering Commons,2021-04-23,🙏praise,2000.0,100.0,100.0,0.001160415937,1.392499125,9.106638651,mateodaza,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
mateodaza,JessicaZartler,for joining the cadCAD bootcamp with TEC,Commons Stack,2021-04-19,🙌praise,1000.0,100.0,100.0,0.0010126618,1.21519416,9.106638651,mateodaza,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,19
mateodaza,liviade,"@AnnaMarieSwan, @freedumbs00, @natesuits, @Juankbell, @mateodaza, @griff, @santigs, @Suga, @Zeptimus, @AmwFund, @durgadas, @Tam2140, @chuygarcia92🐝, for joining soft gov! It's always so insightful to spend this time with you!",Token Engineering Commons,2021-04-13,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,9.106638651,mateodaza,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,13
AnnaMarieSwan#8824,JessicaZartler,"for onboarding to the Commons Stack as a contributor and volunteering to take on updated our FAQs 😄 Welcome again, we are so happy you are here! 🙏 😄 ❤️",Commons Stack,2021-04-19,🙌praise,5000.0,100.0,100.0,0.001603678348,1.924414018,8.527564912,AnnaMarieSwan#8824,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,19
AnnaMarieSwan#8824,iviangita,for bringing in Enspiral and her awesome proposal,Token Engineering Commons,2021-04-16,🙏praise,1000.0,100.0,100.0,0.0010126618,1.21519416,8.527564912,AnnaMarieSwan#8824,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
AnnaMarieSwan#8824,Tam2140,for taking on the CS FAQ! Good news! 🤗,Commons Stack,2021-04-19,🙌praise,1000.0,100.0,100.0,0.0010126618,1.21519416,8.527564912,AnnaMarieSwan#8824,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,19
AnnaMarieSwan#8824,liviade,for taking the time to go over TEC with me and for sharing her Enspiral wisdom ⭐️,Token Engineering Commons,2021-04-21,🙏praise,1000.0,100.0,100.0,0.0010126618,1.21519416,8.527564912,AnnaMarieSwan#8824,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,21
AnnaMarieSwan#8824,markop,to for a quick intro call and offering help in SoftGov and Comms WG's,Token Engineering Commons,2021-04-15,🙏praise,1000.0,100.0,80.0,0.0009269003455,1.112280415,8.527564912,AnnaMarieSwan#8824,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,15
AnnaMarieSwan#8824,liviade,"@AnnaMarieSwan, @freedumbs00, @natesuits, @Juankbell, @mateodaza, @griff, @santigs, @Suga, @Zeptimus, @AmwFund, @durgadas, @Tam2140, @chuygarcia92🐝, for joining soft gov! It's always so insightful to spend this time with you!",Token Engineering Commons,2021-04-13,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,8.527564912,AnnaMarieSwan#8824,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,13
AnnaMarieSwan#8824,iviangita,for joining the TEC Community Call 🙏🏼 https://www.youtube.com/watch?v=S8RQW7bF8Gk,Token Engineering Commons,2021-04-16,🙏praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,8.527564912,AnnaMarieSwan#8824,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
AnnaMarieSwan#8824,iviangita,for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Commons Stack,2021-04-23,🙌praise,500.0,25.0,25.0,0.0002901039843,0.3481247811,8.527564912,AnnaMarieSwan#8824,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,23
